what,kind,bundleId,bundleVersion,description,time
started,bundle,org.eclipse.ui.console,3.5.0.v20100526,"org.eclipse.ui.console",1343598455147
started,bundle,org.eclipse.ui.editors,3.6.0.v20100520-0800,"org.eclipse.ui.editors",1343598455147
started,bundle,org.eclipse.ui.forms,3.5.0.v20100427,"org.eclipse.ui.forms",1343598455149
started,bundle,org.eclipse.ui.ide,3.6.0.I20100601-0800,"org.eclipse.ui.ide",1343598455152
started,bundle,org.eclipse.ui.net,1.2.100.I20100505-1245,"org.eclipse.ui.net",1343598455153
started,bundle,org.eclipse.ui.views,3.5.0.I20100527-0800,"org.eclipse.ui.views",1343598455154
started,bundle,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"org.eclipse.ui.workbench",1343598455156
started,bundle,org.eclipse.ui.workbench.texteditor,3.6.0.v20100520-0800,"org.eclipse.ui.workbench.texteditor",1343598455157
started,bundle,org.eclipse.jdt.core,3.6.1.v_A68_R36x,"org.eclipse.jdt.core",1343598455169
started,bundle,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui",1343598455169
os,sysinfo,,,"win32",1343598455174
arch,sysinfo,,,"x86",1343598455174
ws,sysinfo,,,"win32",1343598455174
locale,sysinfo,,,"zh_CN",1343598455174
processors,sysinfo,,,"4",1343598455174
java.runtime.name,sysinfo,,,"Java(TM) SE Runtime Environment",1343598455174
java.runtime.version,sysinfo,,,"1.6.0_33-b03",1343598455174
java.specification.name,sysinfo,,,"Java Platform API Specification",1343598455174
java.specification.vendor,sysinfo,,,"Sun Microsystems Inc.",1343598455174
java.specification.version,sysinfo,,,"1.6",1343598455174
java.vendor,sysinfo,,,"Sun Microsystems Inc.",1343598455174
java.version,sysinfo,,,"1.6.0_33",1343598455174
java.vm.info,sysinfo,,,"mixed mode, sharing",1343598455174
java.vm.name,sysinfo,,,"Java HotSpot(TM) Client VM",1343598455174
java.vm.specification.name,sysinfo,,,"Java Virtual Machine Specification",1343598455174
java.vm.specification.vendor,sysinfo,,,"Sun Microsystems Inc.",1343598455174
java.vm.specification.version,sysinfo,,,"1.0",1343598455174
java.vm.vendor,sysinfo,,,"Sun Microsystems Inc.",1343598455174
java.vm.version,sysinfo,,,"20.8-b03",1343598455174
started,bundle,org.eclipse.equinox.p2.ui.sdk.scheduler,1.0.0.v20100507-1815,"org.eclipse.equinox.p2.ui.sdk.scheduler",1343598455302
started,bundle,org.eclipse.equinox.p2.updatechecker,1.1.100.v20100503a,"org.eclipse.equinox.p2.updatechecker",1343598455385
started,bundle,org.eclipse.php.core,2.2.0.v20100616-1900,"org.eclipse.php.core",1343598455706
started,bundle,org.eclipse.mylyn.team.ui,3.4.0.v20100608-0100-e3x,"org.eclipse.mylyn.team.ui",1343598455907
started,bundle,org.eclipse.php.debug.daemon,2.2.0.v20100616-1900,"org.eclipse.php.debug.daemon",1343598455998
started,bundle,org.eclipse.update.scheduler,3.2.300.v20100512,"org.eclipse.update.scheduler",1343598456248
started,bundle,org.eclipse.epp.usagedata.ui,1.3.0.R201005261100,"org.eclipse.epp.usagedata.ui",1343598456359
started,bundle,org.eclipse.dltk.core,2.0.1.v20100806-1245,"org.eclipse.dltk.core",1343598456808
started,bundle,org.eclipse.dltk.rse.core,2.0.0.v20100115-2213,"org.eclipse.dltk.rse.core",1343598456959
started,bundle,org.eclipse.jsch.core,1.1.200.I20100505-1245,"org.eclipse.jsch.core",1343598457109
started,bundle,org.eclipse.team.cvs.core,3.3.300.I20100526-0800,"org.eclipse.team.cvs.core",1343598457110
started,bundle,org.eclipse.debug.ui,3.6.0.v20100601-1530,"org.eclipse.debug.ui",1343598457264
started,bundle,org.eclipse.php.server.core,2.2.0.v20100616-1900,"org.eclipse.php.server.core",1343598457422
started,bundle,org.eclipse.dltk.launching,2.0.0.v20100806-1245,"org.eclipse.dltk.launching",1343598457481
started,bundle,org.eclipse.dltk.ui,2.0.0.v20100909-1720,"org.eclipse.dltk.ui",1343598457527
started,bundle,org.eclipse.team.cvs.ui,3.3.300.I20100526-0800,"org.eclipse.team.cvs.ui",1343598457880
started,bundle,org.eclipse.update.configurator,3.3.100.v20100512,"org.eclipse.update.configurator",1343598458155
started,bundle,org.eclipse.update.core,3.2.400.v20100512,"org.eclipse.update.core",1343598458243
started,bundle,org.eclipse.php.debug.core,2.2.0.v20100616-1900,"org.eclipse.php.debug.core",1343598458427
started,bundle,org.eclipse.dltk.core.index.sql,2.0.1.v20100909-1720,"org.eclipse.dltk.core.index.sql",1343598458808
started,bundle,org.eclipse.php.debug.ui,2.2.0.v20100616-1900,"org.eclipse.php.debug.ui",1343598459326
started,bundle,org.eclipse.wst.sse.ui,1.2.2.v201008232126,"org.eclipse.wst.sse.ui",1343598459469
started,bundle,org.eclipse.wst.sse.core,1.1.502.v201008311901,"org.eclipse.wst.sse.core",1343598459607
started,bundle,org.eclipse.php.ui,2.2.0.v20100616-1900,"org.eclipse.php.ui",1343598459622
started,bundle,org.eclipse.jdt.debug,3.6.1.v20100715_r361,"org.eclipse.jdt.debug",1343598460025
started,bundle,org.eclipse.wst.validation,1.2.200.v201005271900,"org.eclipse.wst.validation",1343598460026
started,bundle,org.eclipse.jdt.debug.ui,3.5.0.v20100602-0830,"org.eclipse.jdt.debug.ui",1343598460119
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1343598461346
started,bundle,org.eclipse.dltk.core.index.sql.h2,2.0.1.v20100909-1720,"org.eclipse.dltk.core.index.sql.h2",1343598462498
error,log,,,"Background Indexer Crash Recovery",1343598463116
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1343598463543
